,ds,trend,trend_lower,trend_upper
651,2023-05-10 05:50:00,0.31439336511903526,0.31439336511903526,0.31439336511903526
652,2023-05-10 05:55:00,0.3143932130973566,0.3143932130973566,0.3143932130973566
653,2023-05-10 06:00:00,0.314393061075678,0.314393061075678,0.314393061075678
654,2023-05-10 06:05:00,0.31439290905399936,0.31439290905399936,0.31439290905399936
655,2023-05-10 06:10:00,0.3143927570323207,0.3143927570323207,0.3143927570323207
656,2023-05-10 06:15:00,0.31439260501064215,0.31439260501064215,0.31439260501064215
657,2023-05-10 06:20:00,0.3143924529889635,0.3143924529889635,0.3143924529889635
658,2023-05-10 06:25:00,0.3143923009672849,0.3143923009672849,0.3143923009672849
659,2023-05-10 06:30:00,0.31439214894560624,0.31439214894560624,0.31439214894560624
660,2023-05-10 06:35:00,0.3143919969239276,0.3143919969239276,0.3143919969239276
661,2023-05-10 06:40:00,0.314391844902249,0.314391844902249,0.314391844902249
662,2023-05-10 06:45:00,0.31439169288057034,0.31439169288057034,0.31439169288057034
663,2023-05-10 06:50:00,0.314391542005193,0.314391542005193,0.314391542005193
664,2023-05-10 06:55:00,0.3143913911298156,0.3143913911298156,0.3143913911298156
665,2023-05-10 07:00:00,0.31439124025443826,0.31439124025443826,0.31439124025443826
666,2023-05-10 07:05:00,0.3143910893790609,0.3143910893790609,0.3143910893790609
667,2023-05-10 07:10:00,0.3143909385036835,0.3143909385036835,0.3143909385036835
668,2023-05-10 07:15:00,0.31439078762830613,0.31439078762830613,0.31439078762830613
669,2023-05-10 07:20:00,0.3143906367529287,0.3143906367529287,0.3143906367529287
670,2023-05-10 07:25:00,0.3143904858775514,0.3143904858775514,0.3143904858775514
671,2023-05-10 07:30:00,0.31439033500217406,0.31439033500217406,0.31439033500217406
672,2023-05-10 07:35:00,0.31439018412679665,0.31439018412679665,0.31439018412679665
673,2023-05-10 07:40:00,0.3143900332514193,0.3143900332514193,0.3143900332514193
674,2023-05-10 07:45:00,0.3143898823760419,0.3143898823760419,0.3143898823760419
675,2023-05-10 07:50:00,0.31438973150066457,0.31438973150066457,0.31438973150066457
676,2023-05-10 07:55:00,0.31438958062528716,0.31438958062528716,0.31438958062528716
677,2023-05-10 08:00:00,0.3143894297499098,0.3143894297499098,0.3143894297499098
678,2023-05-10 08:05:00,0.31438927887453244,0.31438927887453244,0.31438927887453244
679,2023-05-10 08:10:00,0.314389127999155,0.314389127999155,0.314389127999155
680,2023-05-10 08:15:00,0.3143889771237777,0.3143889771237777,0.3143889771237777
681,2023-05-10 08:20:00,0.3143888262484003,0.3143888262484003,0.3143888262484003
682,2023-05-10 08:25:00,0.31438867537302295,0.31438867537302295,0.31438867537302295
683,2023-05-10 08:30:00,0.31438852449764554,0.31438852449764554,0.31438852449764554
684,2023-05-10 08:35:00,0.3143883736222682,0.3143883736222682,0.3143883736222682
685,2023-05-10 08:40:00,0.3143882227468909,0.3143882227468909,0.3143882227468909
686,2023-05-10 08:45:00,0.31438807187151346,0.31438807187151346,0.31438807187151346
687,2023-05-10 08:50:00,0.3143879209961361,0.3143879209961361,0.3143879209961361
688,2023-05-10 08:55:00,0.3143877701207587,0.3143877701207587,0.3143877701207587
689,2023-05-10 09:00:00,0.3143876192453814,0.3143876192453814,0.3143876192453814
690,2023-05-10 09:05:00,0.314387468370004,0.314387468370004,0.314387468370004
691,2023-05-10 09:10:00,0.3143873174946266,0.3143873174946266,0.3143873174946266
692,2023-05-10 09:15:00,0.3143871666192492,0.3143871666192492,0.3143871666192492
693,2023-05-10 09:20:00,0.31438701574387184,0.31438701574387184,0.31438701574387184
694,2023-05-10 09:25:00,0.31438686486849454,0.31438686486849454,0.31438686486849454
695,2023-05-10 09:30:00,0.31438671399311713,0.31438671399311713,0.31438671399311713
696,2023-05-10 09:35:00,0.31438656311773977,0.31438656311773977,0.31438656311773977
697,2023-05-10 09:40:00,0.31438641224236236,0.31438641224236236,0.31438641224236236
698,2023-05-10 09:45:00,0.314386261366985,0.314386261366985,0.314386261366985
699,2023-05-10 09:50:00,0.31438611049160764,0.31438611049160764,0.31438611049160764
700,2023-05-10 09:55:00,0.3143859596162303,0.3143859596162303,0.3143859596162303
701,2023-05-10 10:00:00,0.3143858087408529,0.3143858087408529,0.3143858087408529
702,2023-05-10 10:05:00,0.3143856578654755,0.3143856578654755,0.3143856578654755
703,2023-05-10 10:10:00,0.31438550699009815,0.31438550699009815,0.31438550699009815
704,2023-05-10 10:15:00,0.3143853561147208,0.3143853561147208,0.3143853561147208
705,2023-05-10 10:20:00,0.31438520523934343,0.31438520523934343,0.31438520523934343
706,2023-05-10 10:25:00,0.314385054363966,0.314385054363966,0.314385054363966
707,2023-05-10 10:30:00,0.3143849034885887,0.3143849034885887,0.3143849034885887
708,2023-05-10 10:35:00,0.3143847558386169,0.3143847558386169,0.3143847558386169
